ano,periodo,cursoNome,cursoCodigo,turno,polo,ingressantes,cancelados
2002,2,Pedagogia - Hab. Mag. da Educação Pré-Escolar,3304010300,Tarde,Praia Vermelha,4,0
2002,2,Pedagogia - Hab. Mag. das Mat. Pedag. do 2 Gr,3304010100,Noite,Praia Vermelha,0,1
2002,2,Pedagogia - Hab. Mag. em Mat. Pedag. do 2 Gr,3304010400,,,0,1
2002,2,Pedagogia - Hab. Mag.das Series Iniciais 1 Gr,3304010200,Tarde,Praia Vermelha,1,0
2002,2,Pintura,3202020000,Integral,Cidade Universitária,31,7
2002,2,Química - Atribuições Tecnológicas,3104010100,Integral,Cidade Universitária,2,13
2002,2,Química Industrial,3602010200,Integral,Cidade Universitária,0,9
2002,2,Serviço Social,3306010000,Integral,Praia Vermelha,49,12
2002,2,Serviço Social,3306010000,Noite,Praia Vermelha,29,11
2003,1,Administracao,3407019900,Noite,Praia Vermelha,1,0
2003,1,Administração,3407010000,Noite,Praia Vermelha,0,6
2003,1,Administração,3407010000,Tarde e Noite,Praia Vermelha,93,36
2003,1,Arquitetura e Urbanismo,3201010000,Integral,Cidade Universitária,121,36
2003,1,Arquitetura e Urbanismo,3201010000,Noite,Praia Vermelha,1,0
2003,1,Artes Cênicas - Cenografia,3202050200,Integral,Cidade Universitária,18,6
2003,1,Artes Cênicas - Direção Teatral,3303020000,Noite,Praia Vermelha,14,5
2003,1,Artes Cênicas - Indumentária,3202050100,Integral,Cidade Universitária,12,2
2003,1,Astronomia,3108010100,Integral,Cidade Universitária,1,0
2003,1,Astronomia,3108010100,Integral,Observatório do Valongo,28,7
2003,1,Astronomia,3108010100,Integral,Praia Vermelha,1,0
2003,1,Bac em Letras: Português-Alemão,3204010800,Integral,Cidade Universitária,15,8
2003,1,Bac em Letras: Português-Árabe,3204011000,Integral,Cidade Universitária,13,2
2003,1,Bac em Letras: Português-Árabe,3204011000,Integral,Praia Vermelha,1,0
2003,1,Bac em Letras: Português-Espanhol,3204010500,Integral,Cidade Universitária,15,6
2003,1,Bac em Letras: Português-Francês,3204010600,Integral,Cidade Universitária,29,11
2003,1,Bac em Letras: Português-Francês,3204010600,Integral,LARGO SÃO FRANCISCO,1,0
2003,1,Bac em Letras: Português-Grego,3204010300,,,0,1
2003,1,Bac em Letras: Português-Grego,3204010300,Integral,Cidade Universitária,10,7
2003,1,Bac em Letras: Português-Hebraico,3204010400,Integral,Cidade Universitária,14,0
2003,1,Bac em Letras: Português-Hebraico,3204010400,Integral,Praia Vermelha,1,0
2003,1,Bac em Letras: Português-Inglês,3204010700,,,0,2
2003,1,Bac em Letras: Português-Inglês,3204010700,Integral,Cidade Universitária,64,17
2003,1,Bac em Letras: Português-Italiano,3204011100,Integral,Cidade Universitária,14,5
2003,1,Bac em Letras: Português-Japonês,3204011200,Integral,Cidade Universitária,15,6
2003,1,Bac em Letras: Português-Japonês,3204011200,Integral,Praia Vermelha,1,0
2003,1,Bac em Letras: Português-Latim,3204010200,Integral,Cidade Universitária,26,6
2003,1,Bac em Letras: Português-Lit. de Língua Port.,3204010100,Integral,Cidade Universitária,74,19
2003,1,Bac em Letras: Português-Lit. de Língua Port.,3204010100,Integral,Praia Vermelha,2,0
2003,1,Bac em Letras: Português-Russo,3204010900,Integral,Cidade Universitária,13,3
2003,1,Bac em Letras: Português-Russo,3204010900,Integral,Praia Vermelha,1,0
2003,1,Bacharelado em Ciência da Computação,3101070000,Integral,Cidade Universitária,0,5
2003,1,Bacharelado em Informática,3101020000,Integral,Cidade Universitária,63,17
2003,1,Bacharelado em Psicologia,3302010100,,,0,1
2003,1,Bacharelado em Psicologia,3302010100,Integral,LARGO SÃO FRANCISCO,1,0
2003,1,Bacharelado em Psicologia,3302010100,Integral,Praia Vermelha,83,17
2003,1,Ciências Atuariais,3101030000,Integral,Cidade Universitária,30,5
2003,1,Ciências Biológicas (Básico),3519010000,Integral,Cidade Universitária,57,19
2003,1,Ciências Biológicas (Básico),3519010000,Noite,Cidade Universitária,3,0
2003,1,Ciências Biológicas - Biologia Marinha,3519010300,Integral,Cidade Universitária,0,3
2003,1,Ciências Biológicas - Biologia Vegetal,3519010700,Integral,Cidade Universitária,0,1
2003,1,Ciências Biológicas - Ecologia,3519010400,Integral,Cidade Universitária,0,1
2003,1,Ciências Biológicas - Genética,3519010500,Integral,Cidade Universitária,0,1
2003,1,Ciências Biológicas - Modalidade Médica,3505010000,Integral,Cidade Universitária,35,2
2003,1,Ciências Biológicas - Modalidade Médica,3505010000,Integral,Praia Vermelha,1,0
2003,1,Ciências Biológicas - Zoologia,3519010600,Integral,Cidade Universitária,0,3
2003,1,Ciências Contábeis,3407020000,Integral,Praia Vermelha,1,0
2003,1,Ciências Contábeis,3407020000,Noite,Praia Vermelha,77,20
2003,1,Ciências Contábeis,3407029900,Noite,Praia Vermelha,2,0
2003,1,Ciências Econômicas,3406010000,Integral,Praia Vermelha,81,29
2003,1,Ciências Econômicas,3406019900,Integral,Praia Vermelha,1,1
2003,1,Ciências Sociais,3301010100,,,0,3
2003,1,Ciências Sociais,3301010100,Integral,LARGO SÃO FRANCISCO,74,27
2003,1,Ciências Sociais,3301010100,Integral,Praia Vermelha,3,0
2003,1,Composição de Interior,3202060000,Integral,Cidade Universitária,15,7
2003,1,Composição Paisagística,3202040000,Integral,Cidade Universitária,11,3
2003,1,Comunicação Social (Básico),3303010000,Integral,Praia Vermelha,81,11
2003,1,Comunicação Social (Básico),3303010000,Noite,Praia Vermelha,24,0
2003,1,Comunicação Social - Jornalismo,3303010100,Integral,Praia Vermelha,1,11
2003,1,Comunicação Social - Jornalismo,3303010100,Noite,Praia Vermelha,1,0
2003,1,Comunicação Social - Produção Editorial,3303010300,Integral,Praia Vermelha,0,11
2003,1,Comunicação Social - Public e Propaganda,3303010200,Integral,Praia Vermelha,1,11
2003,1,Comunicação Social - Radialismo,3303010400,Noite,Praia Vermelha,0,5
2003,1,Dança,3518020000,Noite,Cidade Universitária,41,6
2003,1,Desenho Industrial - Programação Visual,3202080200,Integral,Cidade Universitária,26,18
2003,1,Desenho Industrial - Projeto do Produto,3202080100,Integral,Cidade Universitária,31,11
2003,1,Direito,3401010000,,,0,2
2003,1,Direito,3401010000,Integral,Instituto de História,1,0
2003,1,Direito,3401010000,Integral,LARGO SÃO FRANCISCO,1,0
2003,1,Direito,3401010000,Integral,Praia Vermelha,1,0
2003,1,Direito,3401010000,Manhã,Faculdade de Direito,122,2
2003,1,Direito,3401010000,Noite,Faculdade de Direito,94,5
2003,1,Direito,3401010000,Tarde,Faculdade de Direito,53,53
2003,1,Educação Física,3518010100,Integral,Cidade Universitária,1,0
2003,1,Educação Física,3518010100,Noite,Cidade Universitária,58,22
2003,1,Enfermagem e Obstetrícia,3504010100,Integral,Cidade Universitária,62,10
2003,1,Enfermagem e Obstetrícia,3504010100,Integral,Praia Vermelha,2,0
2003,1,Enfermagem e Obstetrícia (Básico),3504010000,Integral,Cidade Universitária,16,0
2003,1,Eng Civil - Ênf em Estruturas,3601010103,Integral,Cidade Universitária,0,1
2003,1,Engenharia Civil,3601010100,Integral,Cidade Universitária,72,22
2003,1,Engenharia de Materiais,3601010800,Integral,Cidade Universitária,40,2
2003,1,Engenharia de Produção,3601010700,Integral,Cidade Universitária,41,13
2003,1,Engenharia Elétrica,3601011500,,,0,6
2003,1,Engenharia Elétrica: Ênfase em Eletrônica,3601010300,Integral,Cidade Universitária,49,28
2003,1,Engenharia Elétrica: Ênfase em Eletrônica,3601010300,Manhã,Cidade Universitária,0,1
2003,1,Engenharia Elétrica: Ênfase em Eletrônica,3601010300,Tarde,Cidade Universitária,0,1
2003,1,Engenharia Eletrica: Enfase em Eletrotecnica,3601010200,Integral,Cidade Universitária,45,5
2003,1,Engenharia Eletrica: Enfase em Eletrotecnica,3601010200,Integral,Praia Vermelha,1,0
2003,1,Engenharia Eletrica: Enfase em Eletrotecnica,3601010200,Tarde e Noite,Praia Vermelha,1,0
2003,1,Engenharia Eletrônica e de Computação,3601010900,Integral,Cidade Universitária,0,2
2003,1,Engenharia Mecânica,3601010400,Integral,Cidade Universitária,55,16
2003,1,Engenharia Metalúrgica,3601010500,Integral,Cidade Universitária,40,4
2003,1,Engenharia Naval,3601010600,Integral,Cidade Universitária,36,13
2003,1,Engenharia Química,3602010100,Integral,Cidade Universitária,4,36
2003,1,Escola de Química (Ciclo Básico),3602010000,Integral,Cidade Universitária,92,8
2003,1,Escola de Química (Ciclo Básico),3602010000,Noite,Cidade Universitária,3,0
2003,1,Escultura,3202030000,Integral,Cidade Universitária,10,3
2003,1,Estatística,3101040000,Integral,Cidade Universitária,20,4
2003,1,Farmácia - Farm Bioq: Análise de Alimentos,3503010202,Integral,Cidade Universitária,1,2
2003,1,Farmácia - Farm Bioq: Análises Clínicas,3503010201,Integral,Cidade Universitária,1,6
2003,1,Farmácia - Farmacêutico,3503010000,,,0,1
2003,1,Farmácia - Farmacêutico,3503010000,Integral,Cidade Universitária,76,11
2003,1,Farmácia - Farmacêutico Industrial,3503010100,Integral,Cidade Universitária,0,15
2003,1,Filosofia,3301020100,Integral,Instituto de História,1,0
2003,1,Filosofia,3301020100,Integral,LARGO SÃO FRANCISCO,57,17
2003,1,Física,3103010100,Integral,Cidade Universitária,105,13
2003,1,Física,3103010100,Noite,Cidade Universitária,12,0
2003,1,Física - Habilitação: Física Médica,3103010300,Integral,Cidade Universitária,5,1
2003,1,Fisioterapia,3501020000,Integral,Cidade Universitária,42,8
2003,1,Fonoaudiologia,3501030000,Integral,Cidade Universitária,40,11
2003,1,Formação de Psicólogo,3302010200,,,0,1
2003,1,Formação de Psicólogo,3302010200,Integral,Praia Vermelha,0,2
2003,1,Geografia,3105010100,Integral,Cidade Universitária,50,8
2003,1,Geografia,3105010100,Noite,Cidade Universitária,1,1
2003,1,Geografia (Básico),3105010000,Integral,Cidade Universitária,3,0
2003,1,Geologia,3105030000,Integral,Cidade Universitária,60,9
2003,1,Gravura,3202010000,Integral,Cidade Universitária,8,3
2003,1,História,3301030100,Integral,LARGO SÃO FRANCISCO,89,37
2003,1,Lic em Letras: Português-Alemão,3304030800,Integral,Praia Vermelha,0,5
2003,1,Lic em Letras: Português-Árabe,3304031000,Integral,Praia Vermelha,0,3
2003,1,Lic em Letras: Português-Espanhol,3304030500,Integral,Praia Vermelha,0,2
2003,1,Lic em Letras: Português-Francês,3304030600,Integral,Praia Vermelha,0,4
2003,1,Lic em Letras: Português-Hebraico,3304030400,Integral,Praia Vermelha,0,1
2003,1,Lic em Letras: Português-Inglês,3304030700,Integral,Praia Vermelha,0,8
2003,1,Lic em Letras: Português-Italiano,3304031100,Integral,Praia Vermelha,0,3
2003,1,Lic em Letras: Portugues-Latim,3304030200,Integral,Praia Vermelha,0,1
2003,1,Lic em Letras: Português-Lit. de Língua Port.,3304030100,,,0,1
2003,1,Lic em Letras: Português-Lit. de Língua Port.,3304030100,Integral,Praia Vermelha,0,9
2003,1,Lic em Letras: Português-Lit. de Língua Port.,3304030100,Manhã,Praia Vermelha,0,1
2003,1,Lic em Letras: Português-Russo,3304030900,Integral,Cidade Universitária,1,0
2003,1,Lic em Musica-Instrumento: Piano,3304020100,Integral,Praia Vermelha,0,1
2003,1,Licenciatura em Ciências Biológicas,3519010200,Integral,Cidade Universitária,4,4
2003,1,Licenciatura em Ciências Biológicas,3519010200,Noite,Cidade Universitária,38,5
2003,1,Licenciatura em Ciências Sociais,3304040000,,,0,1
2003,1,Licenciatura em Ciências Sociais,3304040000,Integral,Praia Vermelha,0,4
2003,1,Licenciatura em Ed Artística - Artes Plast,3202070200,,,0,1
2003,1,Licenciatura em Ed Artística - Artes Plast,3202070200,Integral,Cidade Universitária,34,6
2003,1,Licenciatura em Ed Artística - Desenho,3202070100,Integral,Cidade Universitária,40,7
2003,1,Licenciatura em Ed Artística - Música,3203020100,Integral,Escola de Música,0,1
2003,1,Licenciatura em Educação Física,3518010200,Integral,Cidade Universitária,114,22
2003,1,Licenciatura em Enfermagem,3304070000,Integral,Praia Vermelha,0,16
2003,1,Licenciatura em Física,3103010200,Noite,Cidade Universitária,44,20
2003,1,Licenciatura em Geografia,3105010200,Integral,Cidade Universitária,2,1
2003,1,Licenciatura em História,3304060000,Integral,LARGO SÃO FRANCISCO,1,0
2003,1,Licenciatura em História,3304060000,Integral,Praia Vermelha,0,1
2003,1,Licenciatura em Matemática,3101010200,,,0,1
2003,1,Licenciatura em Matemática,3101010200,Integral,Cidade Universitária,2,0
2003,1,Licenciatura em Matemática,3101010200,Noite,Cidade Universitária,61,30
2003,1,Licenciatura em Música,3203019900,,,0,1
2003,1,Licenciatura em Música,3203019900,Integral,Escola de Música,26,0
2003,1,Licenciatura em Psicologia,3302010300,,,0,1
2003,1,Licenciatura em Psicologia,3302010300,Integral,Praia Vermelha,0,5
2003,1,Licenciatura em Química,3104010200,Noite,Cidade Universitária,50,13
2003,1,Matemática,3101010100,Integral,Cidade Universitária,60,9
2003,1,Matemática,3101010100,Noite,Cidade Universitária,1,0
2003,1,Matemática Aplicada,3101050000,Integral,Cidade Universitária,18,0
2003,1,Matemática Aplicada,3101050000,Integral,Praia Vermelha,2,0
2003,1,Medicina,3501010000,Integral,Cidade Universitária,103,5
2003,1,Meteorologia,3105040000,Integral,Cidade Universitária,31,4
2003,1,Microbiologia e Imunologia,3506010000,Integral,Cidade Universitária,36,5
2003,1,Música - Canto,3203010300,Integral,Escola de Música,12,1
2003,1,Música - Composição,3203011300,Integral,Escola de Música,6,2
2003,1,Música - Contrabaixo,3203010900,Integral,Escola de Música,4,0
2003,1,Música - Flauta,3203010600,Integral,Escola de Música,2,2
2003,1,Música - Harpa,3203011100,Integral,Escola de Música,2,0
2003,1,Música - Oboé,3203011600,Integral,Escola de Música,2,0
2003,1,Música - Órgão,3203011200,Integral,Escola de Música,1,0
2003,1,Música - Percussão,3203011900,Integral,Escola de Música,2,0
2003,1,Música - Piano,3203010100,Integral,Escola de Música,12,0
2003,1,Música - Regência,3203011500,Integral,Escola de Música,3,3
2003,1,Música - Saxofone,3203012100,Integral,Escola de Música,3,1
2003,1,Música - Trombone,3203010800,Integral,Escola de Música,4,1
2003,1,Música - Trompete,3203010500,Integral,Escola de Música,1,1
2003,1,Música - Viola,3203011400,Integral,Escola de Música,1,0
2003,1,Música - Violão,3203011800,Integral,Escola de Música,7,4
2003,1,Música - Violino,3203010200,Integral,Escola de Música,4,1
2003,1,Música - Violoncelo,3203011000,Integral,Escola de Música,3,0
2003,1,Nutrição,3507010000,Integral,Cidade Universitária,38,7
2003,1,Odontologia,3502010000,Integral,Cidade Universitária,46,5
2003,1,Pedagogia (Básico),3304010000,,,0,1
2003,1,Pedagogia (Básico),3304010000,Integral,Cidade Universitária,1,0
2003,1,Pedagogia (Básico),3304010000,Tarde,Praia Vermelha,52,11
2003,1,Pedagogia - Hab. Mag Educação Infantil,3304010900,Tarde,Praia Vermelha,0,1
2003,1,Pedagogia - Hab. Mag. da Educação Pré-Escolar,3304010300,Noite,Praia Vermelha,0,2
2003,1,Pedagogia - Hab. Mag. das Mat. Pedag. do 2 Gr,3304010100,Noite,Praia Vermelha,0,1
2003,1,Pedagogia - Hab. Mag.das Series Iniciais 1 Gr,3304010200,,,0,1
2003,1,Pedagogia - Hab. Mag.das Series Iniciais 1 Gr,3304010200,Noite,Praia Vermelha,1,1
2003,1,Pintura,3202020000,Integral,Cidade Universitária,24,10
2003,1,Pintura,3202020000,Integral,LARGO SÃO FRANCISCO,1,0
2003,1,Química - Atribuições Tecnológicas,3104010100,Integral,Cidade Universitária,48,11
2003,1,Química - Atribuições Tecnológicas,3104010100,Noite,Cidade Universitária,1,0
2003,1,Química Industrial,3602010200,Integral,Cidade Universitária,2,4
2003,1,Serviço Social,3306010000,Integral,LARGO SÃO FRANCISCO,1,0
2003,1,Serviço Social,3306010000,Integral,Praia Vermelha,50,7
2003,1,Serviço Social,3306010000,Noite,Praia Vermelha,26,13
2003,2,Administracao,3407019900,Noite,Praia Vermelha,0,1
2003,2,Administração,3407010000,Noite,Praia Vermelha,0,6
2003,2,Administração,3407010000,Tarde e Noite,Praia Vermelha,90,29
2003,2,APROFUNDAMENTO EM DESPORTO,3518010201,,,0,1
2003,2,Arquitetura e Urbanismo,3201010000,Integral,Cidade Universitária,123,39
2003,2,Artes Cênicas - Cenografia,3202050200,Integral,Cidade Universitária,3,11
2003,2,Artes Cênicas - Direção Teatral,3303020000,Noite,Praia Vermelha,1,2
2003,2,Artes Cênicas - Indumentária,3202050100,Integral,Cidade Universitária,15,8
2003,2,Astronomia,3108010100,Integral,Observatório do Valongo,2,12
2003,2,Bac em Letras: Português-Alemão,3204010800,Integral,Cidade Universitária,15,7
2003,2,Bac em Letras: Português-Árabe,3204011000,Integral,Cidade Universitária,0,4
2003,2,Bac em Letras: Português-Espanhol,3204010500,Integral,Cidade Universitária,14,7
2003,2,Bac em Letras: Português-Espanhol,3204010500,Integral,Praia Vermelha,1,0
2003,2,Bac em Letras: Português-Francês,3204010600,Integral,Cidade Universitária,30,9
2003,2,Bac em Letras: Português-Francês,3204010600,Integral,Praia Vermelha,1,0
2003,2,Bac em Letras: Português-Grego,3204010300,Integral,Cidade Universitária,10,5
2003,2,Bac em Letras: Português-Hebraico,3204010400,Integral,Cidade Universitária,0,2
2003,2,Bac em Letras: Português-Inglês,3204010700,Integral,Cidade Universitária,61,16
2003,2,Bac em Letras: Português-Italiano,3204011100,Integral,Cidade Universitária,12,8
2003,2,Bac em Letras: Português-Japonês,3204011200,Integral,Cidade Universitária,0,2
2003,2,Bac em Letras: Português-Latim,3204010200,Integral,Cidade Universitária,24,7
2003,2,Bac em Letras: Português-Lit. de Língua Port.,3204010100,Integral,Cidade Universitária,72,16
2003,2,Bac em Letras: Português-Lit. de Língua Port.,3204010100,Integral,Praia Vermelha,1,0
2003,2,Bac em Letras: Português-Lit. de Língua Port.,3204010100,Manhã,Faculdade de Direito,1,0
2003,2,Bac em Letras: Português-Russo,3204010900,Integral,Cidade Universitária,0,4
