ano,periodoOuMes,Centro,Faculdade/ Escola,curso,nivel,QTD
2015,1,Centro de Ciências Jurídicas e Econômicas (CCJE),Faculdade de Administração e Ciências Contábeis (FACC),Administração,Graduação,73
2015,2,Centro de Ciências Jurídicas e Econômicas (CCJE),Faculdade de Administração e Ciências Contábeis (FACC),Administração,Graduação,47
1975,Abr,,,Engenharia de Sistemas e Computação,Mestrado,1
1975,Abr,,,Engenharia Nuclear,Mestrado,1
1975,Abr,,,Planejamento Urbano e Regional  (Mestrado),Mestrado,1
1975,Ago,,,Engenharia Biomédica,Mestrado,1
1975,Ago,,,Engenharia Civil,Doutorado,1
1975,Ago,,,Engenharia de Produção,Doutorado,1
1975,Ago,,,Engenharia de Produção,Mestrado,2
1975,Ago,,,Engenharia Elétrica,Mestrado,2
1975,Ago,,,Engenharia Mecânica,Doutorado,1
1975,Ago,,,Engenharia Oceânica,Mestrado,1
1975,Dez,,,Educação,Mestrado,1
1975,Dez,,,Engenharia Biomédica,Doutorado,1
1975,Dez,,,Engenharia Biomédica,Mestrado,1
1975,Dez,,,Engenharia Civil,Mestrado,1
1975,Dez,,,Engenharia de Produção,Doutorado,1
1975,Dez,,,Engenharia de Sistemas e Computação,Doutorado,1
1975,Dez,,,Engenharia de Sistemas e Computação,Mestrado,3
1975,Dez,,,Engenharia Mecânica,Doutorado,2
1975,Dez,,,Engenharia Oceânica,Mestrado,1
1975,Fev,,,Engenharia de Produção,Mestrado,3
1975,Fev,,,Engenharia Elétrica,Mestrado,1
1975,Fev,,,Planejamento Urbano e Regional  (Mestrado),Mestrado,1
1975,Jan,,,Engenharia Civil,Doutorado,1
1975,Jan,,,Engenharia Civil,Mestrado,3
1975,Jan,,,Engenharia de Produção,Mestrado,1
1975,Jan,,,Engenharia de Sistemas e Computação,Doutorado,1
1975,Jan,,,Engenharia de Sistemas e Computação,Mestrado,4
1975,Jan,,,Engenharia Elétrica,Mestrado,3
1975,Jan,,,Engenharia Mecânica,Mestrado,3
1975,Jan,,,Engenharia Metalúrgica e de Materiais,Mestrado,2
1975,Jan,,,Engenharia Química,Mestrado,1
1975,Jul,,,Engenharia de Produção,Doutorado,1
1975,Jul,,,Engenharia de Sistemas e Computação,Doutorado,1
1975,Jul,,,Engenharia de Sistemas e Computação,Mestrado,3
1975,Jul,,,Engenharia Elétrica,Mestrado,1
1975,Jul,,,Engenharia Metalúrgica e de Materiais,Mestrado,1
1975,Jul,,,Engenharia Nuclear,Doutorado,1
1975,Jun,,,Engenharia Civil,Mestrado,2
1975,Jun,,,Engenharia de Produção,Doutorado,1
1975,Jun,,,Engenharia de Produção,Mestrado,3
1975,Jun,,,Engenharia de Sistemas e Computação,Mestrado,1
1975,Jun,,,Engenharia de Transportes,Mestrado,1
1975,Jun,,,Engenharia Metalúrgica e de Materiais,Mestrado,1
1975,Jun,,,Engenharia Nuclear,Mestrado,1
1975,Jun,,,Engenharia Química,Mestrado,1
1975,Mai,,,Engenharia Civil,Mestrado,1
1975,Mai,,,Engenharia Mecânica,Doutorado,1
1975,Mai,,,Engenharia Metalúrgica e de Materiais,Mestrado,1
1975,Mar,,,Engenharia Civil,Doutorado,1
1975,Mar,,,Engenharia Civil,Mestrado,1
1975,Mar,,,Engenharia de Produção,Mestrado,1
1975,Mar,,,Engenharia Elétrica,Mestrado,3
1975,Nov,,,Administração,Mestrado,1
1975,Nov,,,Educação,Mestrado,1
1975,Nov,,,Engenharia Biomédica,Mestrado,1
1975,Nov,,,Engenharia Civil,Mestrado,1
1975,Nov,,,Engenharia de Produção,Mestrado,1
1975,Nov,,,Engenharia Mecânica,Doutorado,1
1975,Nov,,,Engenharia Metalúrgica e de Materiais,Doutorado,1
1975,Nov,,,Engenharia Nuclear,Mestrado,1
1975,Out,,,Engenharia Civil,Mestrado,1
1975,Out,,,Engenharia de Sistemas e Computação,Doutorado,1
1975,Out,,,Engenharia de Sistemas e Computação,Mestrado,1
1975,Out,,,Engenharia Mecânica,Mestrado,2
1975,Set,,,Engenharia Biomédica,Doutorado,1
1975,Set,,,Engenharia de Sistemas e Computação,Mestrado,1
1975,Set,,,Engenharia Elétrica,Mestrado,1
1975,Set,,,Engenharia Metalúrgica e de Materiais,Mestrado,1
1975,Set,,,Engenharia Nuclear,Mestrado,1
2016,1,Centro de Ciências Jurídicas e Econômicas (CCJE),Faculdade de Administração e Ciências Contábeis (FACC),Administração,Graduação,56
2016,2,Centro de Ciências Jurídicas e Econômicas (CCJE),Faculdade de Administração e Ciências Contábeis (FACC),Administração,Graduação,55
2017,1,Centro de Ciências Jurídicas e Econômicas (CCJE),Faculdade de Administração e Ciências Contábeis (FACC),Administração,Graduação,53
2017,2,Centro de Ciências Jurídicas e Econômicas (CCJE),Faculdade de Administração e Ciências Contábeis (FACC),Administração,Graduação,48
2018,1,Centro de Ciências Jurídicas e Econômicas (CCJE),Faculdade de Administração e Ciências Contábeis (FACC),Administração,Graduação,49
2018,2,Centro de Ciências Jurídicas e Econômicas (CCJE),Faculdade de Administração e Ciências Contábeis (FACC),Administração,Graduação,51
2019,1,Centro de Ciências Jurídicas e Econômicas (CCJE),Faculdade de Administração e Ciências Contábeis (FACC),Administração,Graduação,56
2019,2,Centro de Ciências Jurídicas e Econômicas (CCJE),Faculdade de Administração e Ciências Contábeis (FACC),Administração,Graduação,67
2020,1,Centro de Ciências Jurídicas e Econômicas (CCJE),Faculdade de Administração e Ciências Contábeis (FACC),Administração,Graduação,1
2008,1,Centro de Ciências da Saúde (CCS),Escola de Educação Física e Desportos – EEFD,APROFUNDAMENTO EM DANÇA,Graduação,1
2004,1,Centro de Ciências da Saúde (CCS),Escola de Educação Física e Desportos – EEFD,APROFUNDAMENTO EM DESPORTO,Graduação,13
2004,2,Centro de Ciências da Saúde (CCS),Escola de Educação Física e Desportos – EEFD,APROFUNDAMENTO EM DESPORTO,Graduação,23
2005,1,Centro de Ciências da Saúde (CCS),Escola de Educação Física e Desportos – EEFD,APROFUNDAMENTO EM DESPORTO,Graduação,35
2005,2,Centro de Ciências da Saúde (CCS),Escola de Educação Física e Desportos – EEFD,APROFUNDAMENTO EM DESPORTO,Graduação,15
2006,1,Centro de Ciências da Saúde (CCS),Escola de Educação Física e Desportos – EEFD,APROFUNDAMENTO EM DESPORTO,Graduação,7
2006,2,Centro de Ciências da Saúde (CCS),Escola de Educação Física e Desportos – EEFD,APROFUNDAMENTO EM DESPORTO,Graduação,2
2007,2,Centro de Ciências da Saúde (CCS),Escola de Educação Física e Desportos – EEFD,APROFUNDAMENTO EM DESPORTO,Graduação,1
2003,2,Centro de Ciências da Saúde (CCS),Escola de Educação Física e Desportos – EEFD,APROFUNDAMENTO EM RECREACAO E LAZER,Graduação,1
2004,2,Centro de Ciências da Saúde (CCS),Escola de Educação Física e Desportos – EEFD,APROFUNDAMENTO EM RECREACAO E LAZER,Graduação,1
2005,2,Centro de Ciências da Saúde (CCS),Escola de Educação Física e Desportos – EEFD,APROFUNDAMENTO EM RECREACAO E LAZER,Graduação,2
2006,1,Centro de Ciências da Saúde (CCS),Escola de Educação Física e Desportos – EEFD,APROFUNDAMENTO EM RECREACAO E LAZER,Graduação,3
2006,2,Centro de Ciências da Saúde (CCS),Escola de Educação Física e Desportos – EEFD,APROFUNDAMENTO EM RECREACAO E LAZER,Graduação,1
2007,1,Centro de Ciências da Saúde (CCS),Escola de Educação Física e Desportos – EEFD,APROFUNDAMENTO EM RECREACAO E LAZER,Graduação,3
1975,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,1
1975,3,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,1
1976,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,4
1976,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,30
1976,3,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,3
1977,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,93
1977,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,65
1977,3,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,3
1978,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,28
1978,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,103
1979,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,120
1979,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,56
1980,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,5
1980,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,156
1981,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,97
1981,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,4
1982,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,134
1982,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,54
1983,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,72
1983,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,52
1984,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,129
1984,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,81
1985,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,6
1985,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,49
1986,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,179
1986,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,82
1987,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,84
1987,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,103
1988,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,66
1988,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,50
1989,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,80
1989,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,40
1990,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,68
1990,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,39
1991,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,60
1991,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,60
1992,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,73
1992,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,44
1993,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,65
1993,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,42
1994,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,79
1994,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,64
1995,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,52
1995,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,36
1996,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,62
1996,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,62
1997,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,82
1997,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,70
1998,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,47
1998,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,53
1999,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,66
1999,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,91
2000,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,74
2000,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,97
2001,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,96
2001,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,70
2002,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,77
2002,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,84
2003,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,122
2003,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,81
2004,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,81
2004,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,82
2005,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,103
2005,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,72
2006,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,62
2006,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,75
2007,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,113
2007,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,79
2008,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,86
2008,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,87
2009,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,95
2009,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,89
2010,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,81
2010,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,45
2011,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,62
2011,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,72
2012,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,66
2012,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,69
2013,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,76
2013,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,62
2014,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,86
2014,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,67
2015,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,89
2015,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,77
2016,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,81
2016,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,81
2017,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,94
2017,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,81
2018,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,98
2018,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,70
2019,1,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,106
2019,2,Centro de Letras e Artes (CLA),Faculdade de Arquitetura e Urbanismo (FAU),Arquitetura e Urbanismo,Graduação,82
