ano,periodo,Centro,Faculdade / Escola,curso,nivel,QTD-matriculados
2019,2,,,Saúde Materno-Infantil,Mestrado,30
2019,2,,,Saúde Perinatal,Mestrado Profissional,22
2019,2,,,Serviço Social,Doutorado,108
2010,0,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,1
2019,2,,,Serviço Social,Mestrado,65
2019,2,,,Sociologia e Antropologia,Doutorado,91
2019,2,,,Sociologia e Antropologia,Mestrado,51
2019,2,,,Técnicas de Representação Gráfica,Especialização,4
2019,2,,,Tecnologia de Processos Químic e Bioquímicos,Doutorado,153
2019,2,,,Tecnologia de Processos Químic e Bioquímicos,Mestrado,59
2019,2,,,Tecnologia para o Desenvolvimento Social,Mestrado Profissional,53
2010,1,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,65
2019,2,,,Teoria Psicanalítica,Doutorado,46
2019,2,,,Teoria Psicanalítica,Mestrado,26
2010,2,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,62
2019,2,,,Treinamento Desportivo,Especialização,17
2019,2,,,Urbanismo,Doutorado,67
2019,2,,,Urbanismo,Mestrado,34
2019,3,,,Administração,Doutorado,69
2019,3,,,Administração,Mestrado,58
2019,3,,,Arquitetura,Doutorado,80
2019,3,,,Arquitetura,Mestrado,26
2019,3,,,Atuária,Especialização,16
2011,0,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,6
2011,1,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,94
2011,2,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,85
2011,3,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,49
2019,3,,,Ciência de Alimentos,Doutorado,1
2019,3,,,Ciência e Tecnologia de Polímeros,Doutorado,80
2019,3,,,Ciência e Tecnologia de Polímeros,Mestrado,70
2012,0,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,21
2012,1,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,114
2012,2,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,105
2013,0,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,12
2013,1,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,119
2013,2,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,106
2013,3,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,32
2014,0,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,9
2019,3,,,Criação e Produção de Conteúdos Digitais,Mestrado Profissional,1
2014,1,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,120
2014,2,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,105
2014,3,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,19
2019,3,,,Engenharia Ambiental,Doutorado,31
2019,3,,,Engenharia Ambiental,Mestrado Profissional,85
2019,3,,,Engenharia Biomédica,Doutorado,33
2019,3,,,Engenharia Biomédica,Mestrado,34
2019,3,,,Engenharia Civil,Doutorado,206
2019,3,,,Engenharia Civil,Mestrado,167
2019,3,,,Engenharia da Nanotecnologia,Doutorado,18
2019,3,,,Engenharia da Nanotecnologia,Mestrado,15
2019,3,,,Engenharia de Biocombustíveis e Petroquímica,Mestrado Profissional,52
2019,3,,,Engenharia de Processos Químic. e Bioquímicos,Doutorado,72
2019,3,,,Engenharia de Processos Químic. e Bioquímicos,Mestrado,126
2019,3,,,Engenharia de Produção,Doutorado,73
2019,3,,,Engenharia de Produção,Mestrado,60
2015,0,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,4
2019,3,,,Engenharia de Sistemas e Computação,Doutorado,111
2019,3,,,Engenharia de Sistemas e Computação,Mestrado,102
2019,3,,,Engenharia de Transportes,Doutorado,48
2019,3,,,Engenharia de Transportes,Mestrado,40
2019,3,,,Engenharia Elétrica,Doutorado,132
2019,3,,,Engenharia Elétrica,Mestrado,149
2019,3,,,Engenharia Mecânica,Doutorado,78
2019,3,,,Engenharia Mecânica,Mestrado,74
2015,1,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,133
2019,3,,,Engenharia Metalúrgica e de Materiais,Doutorado,102
2019,3,,,Engenharia Metalúrgica e de Materiais,Mestrado,77
2019,3,,,Engenharia Nuclear,Doutorado,106
2019,3,,,Engenharia Nuclear,Mestrado,21
2019,3,,,Engenharia Oceânica,Doutorado,77
2019,3,,,Engenharia Oceânica,Mestrado,96
2019,3,,,Engenharia Química,Doutorado,100
2019,3,,,Engenharia Química,Mestrado,43
2019,3,,,Engenharia Urbana,Mestrado Profissional,49
2015,2,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,126
2019,3,,,Formação em Ciências para Professores,Mestrado Profissional,17
2019,3,,,Geociências-Patrimônio Geopaleontológico,Mestrado,5
2016,0,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,11
2016,1,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,153
2019,3,,,Geologia,Mestrado,6
2019,3,,,Geologia do Quaternário,Especialização,12
2019,3,,,Informática,Doutorado,62
2019,3,,,Informática,Mestrado,80
2016,2,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,123
2017,0,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,9
2017,1,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,141
2017,2,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,124
2017,3,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,11
2018,0,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,13
2018,1,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,140
2018,2,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,110
2018,3,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,8
2019,0,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,6
2019,1,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,116
2019,2,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,103
2020,1,Centro de Ciências da Saúde (CCS),Instituto de Estudos de Saúde Coletiva – IESC,Saúde Coletiva,Graduação,6
1999,3,Sem informação,Sem informação,Sem informação,Graduação,1
2001,1,Sem informação,Sem informação,Sem informação,Graduação,3
2001,2,Sem informação,Sem informação,Sem informação,Graduação,2
2005,0,Sem informação,Sem informação,Sem informação,Graduação,3
2006,0,Sem informação,Sem informação,Sem informação,Graduação,1
2010,1,Sem informação,Sem informação,Sem informação,Graduação,1
2019,3,,,MBA Engenharia Econômica e Produção,Especialização,17
2019,3,,,Meteorologia,Mestrado,38
2019,3,,,NanoBioSistemas(UFRJ/INMETRO/LNCC/FIOCRUZ),Doutorado,7
2019,3,,,NanoBioSistemas(UFRJ/INMETRO/LNCC/FIOCRUZ),Mestrado,2
2019,3,,,Planejamento Energético,Doutorado,98
2019,3,,,Planejamento Energético,Mestrado,52
2019,3,,,Planejamento Urbano e Regional,Doutorado,75
2019,3,,,Planejamento Urbano e Regional,Mestrado,54
2019,3,,,Políticas Publ Estratégias e Desenvolvimento,Doutorado,60
2019,3,,,Políticas Publ Estratégias e Desenvolvimento,Mestrado,27
2019,3,,,Políticas Públicas em Direitos Humanos,Mestrado,1
2019,3,,,Projeto e Patrimônio,Mestrado Profissional,27
2013,1,Sem informação,Sem informação,Sem informação,Graduação,1
2019,3,,,Tecnologia de Processos Químic e Bioquímicos,Doutorado,130
2019,3,,,Tecnologia de Processos Químic e Bioquímicos,Mestrado,38
2019,3,,,Tecnologia para o Desenvolvimento Social,Mestrado Profissional,49
2019,3,,,Tecnologias de Processos Sustentáveis,Mestrado Profissional,10
2019,3,,,Urbanismo,Doutorado,2
2019,4,,,Administração,Doutorado,68
2019,4,,,Administração,Mestrado,54
2019,4,,,Arquitetura,Doutorado,79
2019,4,,,Arquitetura,Mestrado,25
2019,4,,,Ciência e Tecnologia de Polímeros,Doutorado,78
2019,4,,,Ciência e Tecnologia de Polímeros,Mestrado,67
2019,4,,,Engenharia Ambiental,Doutorado,31
2019,4,,,Engenharia Ambiental,Mestrado Profissional,79
2019,4,,,Engenharia Biomédica,Doutorado,34
2019,4,,,Engenharia Biomédica,Mestrado,32
2019,4,,,Engenharia Civil,Doutorado,202
2019,4,,,Engenharia Civil,Mestrado,159
2019,4,,,Engenharia da Nanotecnologia,Doutorado,15
2019,4,,,Engenharia da Nanotecnologia,Mestrado,13
2019,4,,,Engenharia de Biocombustíveis e Petroquímica,Mestrado Profissional,50
2019,4,,,Engenharia de Processos Químic. e Bioquímicos,Doutorado,73
2019,4,,,Engenharia de Processos Químic. e Bioquímicos,Mestrado,119
2019,4,,,Engenharia de Produção,Doutorado,67
2019,4,,,Engenharia de Produção,Mestrado,59
2019,4,,,Engenharia de Sistemas e Computação,Doutorado,109
